Frame,Class,Confidence,X_min,Y_min,X_max,Y_max
412,person,0.31796595454216003,24,570,106,679
412,person,0.2833046019077301,425,447,463,520
412,truck,0.2523481547832489,808,377,1082,627
413,person,0.8811871409416199,1085,422,1278,715
413,person,0.8219718933105469,1024,508,1113,716
413,person,0.787079930305481,844,458,948,713
413,person,0.6839704513549805,936,457,1002,713
413,person,0.5057591795921326,668,460,718,555
413,person,0.49989035725593567,464,500,556,633
413,chair,0.47786203026771545,475,553,596,637
413,person,0.4484579265117645,794,484,819,557
413,person,0.4323803782463074,263,486,325,561
413,person,0.4244751036167145,940,466,1004,632
413,bench,0.3933172821998596,0,595,358,720
413,person,0.39186057448387146,684,463,719,552
413,person,0.3827053904533386,429,449,464,512
413,person,0.3492450714111328,259,489,330,591
413,bench,0.34341055154800415,0,627,234,718
413,person,0.33853545784950256,22,569,114,677
413,person,0.32906386256217957,322,535,435,682
413,person,0.31859683990478516,667,463,703,549
413,bench,0.25917813181877136,149,566,296,633
414,person,0.8656858205795288,1078,422,1269,714
414,person,0.805585503578186,836,455,946,714
414,person,0.8054609298706055,1019,508,1106,715
414,person,0.6567056179046631,935,456,999,698
414,person,0.6276789307594299,465,490,558,633
414,person,0.5045598745346069,791,479,817,554
414,chair,0.4923873841762543,486,552,596,637
414,person,0.48751261830329895,667,459,719,553
414,person,0.4211049973964691,328,534,439,674
414,bench,0.42035067081451416,3,624,228,719
414,person,0.41481107473373413,936,464,1000,633
414,person,0.414682537317276,438,446,465,508
414,bench,0.3535599708557129,166,593,358,719
414,person,0.3488258719444275,268,485,334,561
414,person,0.32919901609420776,33,566,120,671
414,bench,0.3173317015171051,156,561,299,638
414,person,0.315437912940979,683,464,718,544
414,person,0.30069494247436523,666,462,706,549
414,bench,0.25812283158302307,0,593,358,720
415,person,0.8806378841400146,1071,419,1265,715
415,person,0.8350052237510681,1017,506,1104,716
415,person,0.7659385204315186,832,454,942,714
415,person,0.7287842035293579,927,452,996,712
415,person,0.6282294988632202,466,491,564,628
415,person,0.5503605604171753,337,531,442,668
415,person,0.5449931621551514,667,458,718,556
415,bench,0.5144454836845398,2,625,229,719
415,bench,0.45250776410102844,181,594,360,719
415,person,0.4492274224758148,271,484,335,564
415,person,0.4177725911140442,791,482,816,551
415,chair,0.37341633439064026,488,550,598,632
415,bench,0.3617594242095947,87,551,198,639
415,person,0.35650327801704407,442,449,466,505
415,bench,0.2853310704231262,16,594,361,720
415,bench,0.2751099765300751,169,563,301,627
416,person,0.8700796961784363,1070,418,1255,714
416,person,0.8248518705368042,1011,503,1100,715
416,person,0.805065929889679,829,454,939,708
416,person,0.627896249294281,927,453,992,712
416,person,0.5805086493492126,466,504,575,627
416,bench,0.5615121126174927,156,592,365,719
416,person,0.5562381148338318,668,458,717,556
416,bench,0.5045806765556335,2,626,228,720
416,person,0.44641751050949097,790,478,814,550
416,person,0.3914473056793213,344,529,443,664
416,person,0.31099262833595276,929,463,993,625
416,person,0.30236586928367615,50,561,132,666
416,person,0.2925325036048889,271,484,338,563
416,person,0.2800818681716919,364,529,438,593
416,person,0.27557432651519775,448,447,472,503
416,bench,0.2727562189102173,0,552,364,717
416,bicycle,0.2718765139579773,812,597,987,712
416,bench,0.2586163580417633,346,570,449,669
417,person,0.8784660696983337,1066,415,1249,715
417,person,0.7869149446487427,1008,501,1100,713
417,person,0.7725557684898376,833,452,935,701
417,person,0.6437015533447266,923,451,988,714
417,person,0.6416695713996887,468,484,564,623
417,bench,0.5453079342842102,161,589,367,717
417,person,0.5275399088859558,668,455,718,553
417,person,0.5101303458213806,788,470,813,546
417,bench,0.5059781074523926,7,621,231,720
417,person,0.2941347658634186,379,528,441,588
417,person,0.28799521923065186,51,560,137,664
417,person,0.2640269994735718,277,483,366,585
417,person,0.2623000741004944,451,445,472,505
417,person,0.255938857793808,338,526,446,665
418,person,0.8825474381446838,1059,414,1244,715
418,person,0.8114063143730164,828,451,930,701
418,person,0.8047814965248108,1004,500,1085,716
418,bench,0.6679931879043579,12,618,237,720
418,person,0.5839459896087646,917,451,987,719
418,bench,0.5721909403800964,167,588,369,718
418,person,0.5451124310493469,669,454,717,558
418,person,0.5146648287773132,473,491,571,619
418,person,0.40301060676574707,786,468,811,547
418,person,0.38123220205307007,340,526,451,660
418,person,0.3105635344982147,45,559,140,663
418,person,0.30826103687286377,452,445,476,505
418,person,0.29160335659980774,920,448,986,640
418,bench,0.2901836633682251,183,557,311,619
418,person,0.2670046091079712,5,556,140,661
419,person,0.865479588508606,1051,412,1237,715
419,person,0.8357198238372803,1001,496,1083,717
419,person,0.7853389978408813,827,450,928,699
419,person,0.6320553421974182,913,450,982,718
419,person,0.6023907661437988,667,452,717,556
419,person,0.47703108191490173,2,553,145,666
419,bench,0.4619271457195282,159,584,371,719
419,person,0.44915926456451416,468,495,571,616
419,bench,0.4242810308933258,4,570,373,719
419,person,0.41134345531463623,784,460,810,545
419,person,0.3829052150249481,917,448,981,645
419,bench,0.318836510181427,185,550,311,618
419,bench,0.309836208820343,7,616,242,719
419,person,0.30490642786026,284,480,341,557
419,bicycle,0.28893816471099854,657,510,719,576
419,person,0.2838091254234314,1,547,195,668
419,person,0.276091605424881,678,457,716,551
419,person,0.2677740454673767,454,443,484,507
419,person,0.2659253478050232,288,480,339,538
419,person,0.2568589746952057,357,523,450,656
419,person,0.2505532503128052,335,479,368,530
420,person,0.8732858300209045,1050,410,1228,715
420,person,0.7483272552490234,997,492,1080,715
420,person,0.7432833313941956,912,444,979,719
420,person,0.7268694043159485,832,446,925,697
420,person,0.612034797668457,666,451,716,548
420,person,0.5413403511047363,467,490,568,612
420,person,0.484340101480484,676,452,714,537
420,person,0.3767073154449463,20,551,151,656
420,person,0.37608596682548523,784,458,808,541
420,bench,0.37280383706092834,159,584,372,718
420,person,0.3341888189315796,289,478,341,537
420,bench,0.3186430037021637,3,550,373,716
420,person,0.28302517533302307,286,477,372,584
420,bench,0.2824525833129883,20,615,245,720
420,person,0.2723226249217987,343,522,450,653
421,person,0.8838422894477844,1036,404,1220,715
421,person,0.7685793042182922,821,444,920,688
421,person,0.7593624591827393,990,488,1071,713
421,person,0.6873506307601929,910,444,970,717
421,person,0.6645596027374268,662,447,713,548
421,person,0.5937551856040955,14,547,147,654
421,bench,0.5634108781814575,20,613,241,719
421,person,0.4669835567474365,469,490,567,610
421,person,0.42318597435951233,782,467,802,537
421,bench,0.40354904532432556,165,581,374,718
421,bench,0.37206217646598816,118,539,218,620
421,person,0.3312190771102905,665,448,712,524
421,person,0.31530725955963135,288,476,343,538
421,car,0.2843568027019501,216,445,360,536
421,person,0.2745475471019745,368,519,445,582
421,person,0.2570664882659912,472,510,554,610
421,person,0.25193285942077637,340,518,449,648
422,person,0.8651809096336365,1028,400,1213,714
422,person,0.7518141865730286,984,485,1066,710
422,person,0.6626638770103455,831,436,914,684
422,person,0.6500821113586426,901,440,965,718
422,person,0.560741126537323,658,444,709,537
422,person,0.5220258831977844,23,544,147,651
422,person,0.5084043741226196,775,459,798,532
422,person,0.4312549829483032,448,436,485,513
422,person,0.3882116675376892,471,491,572,606
422,bench,0.3631591796875,164,567,373,719
422,bench,0.31980860233306885,21,609,239,718
422,car,0.30190902948379517,224,443,359,530
422,person,0.29745209217071533,906,442,965,599
422,person,0.2911718785762787,1206,459,1252,614
422,person,0.283916711807251,377,517,444,578
422,bench,0.2667316198348999,119,536,216,617
422,bench,0.2628532946109772,4,541,380,716
422,person,0.25088390707969666,289,472,350,529
423,person,0.8374722599983215,1005,396,1197,714
423,person,0.7282283902168274,808,430,905,681
423,person,0.6998680830001831,975,480,1057,711
423,person,0.662284791469574,463,470,554,601
423,person,0.6083309650421143,892,433,954,712
423,person,0.5423955917358398,654,442,703,550
423,person,0.481011301279068,768,454,791,528
423,bench,0.4564792215824127,158,570,371,718
423,person,0.3876674771308899,29,544,149,648
423,person,0.3338623046875,895,440,954,599
423,bench,0.3288674056529999,4,542,369,716
423,person,0.3196864426136017,285,471,342,530
423,person,0.31877684593200684,657,443,701,521
423,car,0.3108043074607849,221,438,393,524
423,person,0.29590046405792236,64,546,149,646
423,person,0.2814975678920746,339,513,447,646
423,bench,0.2639760375022888,14,606,235,718
424,person,0.8237923979759216,994,392,1189,715
424,person,0.7795292735099792,807,432,897,673
424,person,0.7172727584838867,879,433,949,715
424,person,0.6535084247589111,965,478,1048,705
424,person,0.6142914295196533,464,468,552,596
424,person,0.6043522953987122,761,459,783,525
424,person,0.5902764797210693,648,441,696,538
424,person,0.5587018132209778,651,440,696,512
424,bench,0.4757240116596222,157,566,366,716
424,person,0.4080299735069275,15,544,145,645
424,person,0.39410945773124695,332,512,441,640
424,bench,0.39342617988586426,13,554,367,718
424,bench,0.38135629892349243,25,599,242,718
424,car,0.3448472023010254,317,466,389,508
424,person,0.3188091814517975,886,439,946,595
424,car,0.30457234382629395,335,467,389,507
424,car,0.2803242802619934,215,437,380,524
424,person,0.27995213866233826,55,545,147,644
424,handbag,0.2793387472629547,930,647,985,720
424,person,0.25211769342422485,284,470,340,541
425,person,0.8189818859100342,990,390,1176,715
425,person,0.7397011518478394,876,431,939,713
425,person,0.7244353890419006,794,426,890,661
425,person,0.6248658895492554,961,471,1040,703
425,person,0.5696834921836853,339,510,440,634
425,person,0.5447278618812561,459,486,550,596
425,person,0.50095534324646,641,438,691,522
425,bench,0.46437564492225647,6,550,363,719
425,person,0.4617225229740143,12,543,146,643
425,bench,0.4405638873577118,474,523,579,598
425,car,0.4155953824520111,334,466,387,509
425,car,0.35661694407463074,307,466,386,510
425,person,0.3542460799217224,446,428,476,502
425,person,0.343109130859375,753,447,778,522
425,car,0.34227436780929565,214,436,358,528
425,bench,0.3156404197216034,22,598,240,718
425,person,0.3119773864746094,657,444,692,510
425,handbag,0.28336063027381897,926,638,980,719
425,person,0.2677927315235138,1257,459,1279,598
425,person,0.25627270340919495,631,439,689,545
426,person,0.838701605796814,986,387,1171,714
426,person,0.7572891116142273,871,426,935,707
426,person,0.7465605735778809,793,425,886,662
426,person,0.7005914449691772,954,471,1033,711
426,bench,0.5169686675071716,157,563,362,715
426,person,0.46328720450401306,653,442,688,527
426,person,0.45884862542152405,642,438,686,529
426,person,0.4479835331439972,460,476,548,593
426,bench,0.42730477452278137,17,594,244,718
426,person,0.4004560708999634,443,428,476,502
426,person,0.39156195521354675,1258,442,1279,599
426,car,0.3848226070404053,307,465,386,512
426,car,0.38345202803611755,333,464,386,505
426,person,0.3781677186489105,751,453,775,521
426,person,0.3636837601661682,641,438,677,515
426,bench,0.34766554832458496,5,538,360,717
426,bench,0.3448842167854309,345,548,442,631
426,person,0.3392000198364258,18,537,149,638
426,car,0.33063197135925293,213,435,343,528
426,person,0.3275268077850342,337,506,436,629
426,bench,0.3028465211391449,472,518,578,597
426,bench,0.2850750982761383,114,529,210,609
426,person,0.27494892477989197,281,465,336,541
426,car,0.27169498801231384,282,464,384,518
427,person,0.8434329032897949,976,384,1165,714
427,person,0.7897247672080994,868,425,932,699
427,person,0.7627068758010864,950,469,1025,704
427,person,0.6816694140434265,788,422,882,654
427,person,0.5580500960350037,462,473,550,588
427,person,0.5250860452651978,640,434,686,511
427,person,0.5005697011947632,640,433,689,541
427,person,0.4982401430606842,327,501,441,627
427,bench,0.45049867033958435,8,530,364,713
427,person,0.44555383920669556,286,459,334,527
427,person,0.4258919060230255,752,447,773,516
427,bench,0.380736768245697,161,558,363,709
427,person,0.38001537322998047,63,535,153,634
427,car,0.3367100954055786,325,462,387,503
427,bench,0.33331117033958435,27,592,240,714
427,person,0.31580081582069397,1093,450,1206,715
427,car,0.2856951057910919,343,463,387,499
427,bench,0.27884963154792786,115,524,213,603
427,person,0.27725085616111755,1257,472,1279,600
427,person,0.2620386481285095,446,425,476,499
427,bench,0.25919172167778015,472,510,601,591
427,car,0.2577509582042694,215,434,334,523
428,person,0.8245800733566284,973,383,1158,714
428,person,0.7375664114952087,864,421,926,698
428,person,0.7134506106376648,946,463,1021,691
428,person,0.6216949224472046,792,422,878,654
428,bench,0.6053532958030701,0,521,359,711
428,person,0.6007305979728699,1246,444,1279,595
428,person,0.5583264231681824,748,454,767,512
428,person,0.5507053136825562,637,431,685,527
428,person,0.5036334991455078,461,470,548,587
428,bench,0.460590660572052,158,559,362,703
428,person,0.42930299043655396,1145,436,1193,567
428,person,0.350358247756958,333,499,440,623
428,person,0.3243551552295685,65,531,150,632
428,person,0.3216991126537323,444,421,474,495
428,person,0.3074911832809448,287,459,332,522
428,bench,0.3056838810443878,332,534,438,622
428,bench,0.2797195613384247,1,587,240,713
429,person,0.845001757144928,955,376,1149,713
429,person,0.6501514911651611,782,419,873,649
429,person,0.5832387208938599,938,461,1017,686
429,person,0.560494601726532,1235,440,1279,590
429,person,0.5593063235282898,443,419,471,493
429,person,0.5474604368209839,862,419,921,696
429,bench,0.5458607077598572,5,586,243,714
429,person,0.545388400554657,635,429,679,519
429,person,0.5437635183334351,332,498,435,620
429,person,0.5287842750549316,5,530,145,634
429,person,0.47691622376441956,856,422,944,694
429,person,0.47424742579460144,1107,426,1187,580
429,person,0.46024051308631897,743,440,763,511
429,person,0.4547378420829773,458,456,551,581
429,person,0.4039309620857239,865,422,919,576
429,person,0.3617779612541199,64,531,147,625
429,bench,0.3405046761035919,2,529,360,706
429,bench,0.30583786964416504,159,553,360,701
429,person,0.2816070318222046,1136,424,1188,583
430,person,0.8503696322441101,954,377,1139,715
430,person,0.7955567240715027,780,414,870,647
430,person,0.7105676531791687,854,419,918,691
430,person,0.6575309038162231,1227,441,1277,592
430,person,0.5803435444831848,443,416,471,488
430,person,0.5764296054840088,634,426,678,499
430,person,0.5457219481468201,933,459,1006,687
430,person,0.5037289261817932,22,525,147,625
430,person,0.4750954806804657,451,455,545,576
430,bench,0.4677901268005371,7,582,242,716
430,bench,0.4556112289428711,160,550,360,695
430,person,0.3843594789505005,1129,419,1177,552
430,bench,0.3697669804096222,0,519,358,711
430,person,0.36957117915153503,740,440,760,510
430,person,0.29659122228622437,910,460,1009,698
430,person,0.2745303511619568,1134,421,1182,580
430,bench,0.2745189070701599,115,515,212,593
430,person,0.26665613055229187,334,495,437,615
431,person,0.8346966505050659,956,378,1135,714
